,random_searchs,output_column,patience,sampling_rate,days_in_future,division_perc,epochs,save_model_path,save_result_path,columns_to_drop,n_layers,drop_out,batch_size,length,learning_rate,evaluation,model,history,model_name
0,1,['PM 2.5'],15,1,1,"(0.6, 0.2, 0.2)",100,/home/gabriel-gatti/Documents/air_pollution_forecast/models/,/home/gabriel-gatti/Documents/air_pollution_forecast/resultados/,"['Latitude', 'Longitude']",1,0.0,512,32,0.08765312360740359,"[0.3333377540111542, 11160.923828125, 0.6541109085083008, 0.9831496477127075]","{""class_name"": ""Sequential"", ""config"": {""name"": ""sequential"", ""layers"": [{""class_name"": ""InputLayer"", ""config"": {""batch_input_shape"": [null, 32, 8], ""dtype"": ""float32"", ""sparse"": false, ""ragged"": false, ""name"": ""input_1""}}, {""class_name"": ""LSTM"", ""config"": {""name"": ""lstm"", ""trainable"": true, ""dtype"": ""float32"", ""return_sequences"": false, ""return_state"": false, ""go_backwards"": false, ""stateful"": false, ""unroll"": false, ""time_major"": false, ""units"": 16, ""activation"": ""tanh"", ""recurrent_activation"": ""sigmoid"", ""use_bias"": true, ""kernel_initializer"": {""class_name"": ""GlorotUniform"", ""config"": {""seed"": null}}, ""recurrent_initializer"": {""class_name"": ""Orthogonal"", ""config"": {""gain"": 1.0, ""seed"": null}}, ""bias_initializer"": {""class_name"": ""Zeros"", ""config"": {}}, ""unit_forget_bias"": true, ""kernel_regularizer"": null, ""recurrent_regularizer"": null, ""bias_regularizer"": null, ""activity_regularizer"": null, ""kernel_constraint"": null, ""recurrent_constraint"": null, ""bias_constraint"": null, ""dropout"": 0.0, ""recurrent_dropout"": 0.0, ""implementation"": 2}}, {""class_name"": ""Dense"", ""config"": {""name"": ""dense"", ""trainable"": true, ""dtype"": ""float32"", ""units"": 1, ""activation"": ""tanh"", ""use_bias"": true, ""kernel_initializer"": {""class_name"": ""GlorotUniform"", ""config"": {""seed"": null}}, ""bias_initializer"": {""class_name"": ""Zeros"", ""config"": {}}, ""kernel_regularizer"": null, ""bias_regularizer"": null, ""activity_regularizer"": null, ""kernel_constraint"": null, ""bias_constraint"": null}}]}, ""keras_version"": ""2.4.0"", ""backend"": ""tensorflow""}","{""loss"": [0.24027423560619354, 0.23052242398262024, 0.23220007121562958, 0.23120541870594025, 0.23401732742786407, 0.2374376803636551, 0.23239639401435852, 0.21482473611831665, 0.2289065420627594, 0.22601592540740967, 0.22830680012702942, 0.2144666463136673, 0.22694532573223114, 0.23519060015678406, 0.2396242618560791, 0.22844332456588745, 0.23141875863075256, 0.2205067276954651, 0.2262219339609146, 0.22637425363063812, 0.23137429356575012, 0.2357976883649826, 0.22338734567165375, 0.2365947663784027, 0.23580175638198853, 0.2328982949256897, 0.21206025779247284, 0.22827909886837006, 0.23039178550243378, 0.2208058089017868, 0.22349005937576294, 0.2244269847869873, 0.22571201622486115, 0.22823555767536163, 0.2301037311553955, 0.2337336391210556], ""mape"": [5479.3046875, 5298.90869140625, 4925.14990234375, 5750.689453125, 5375.33447265625, 4860.89013671875, 5543.93310546875, 5571.18798828125, 5637.71484375, 5385.29443359375, 5401.3115234375, 5202.27392578125, 5112.45068359375, 5333.52197265625, 5679.97607421875, 5136.2275390625, 5471.2490234375, 4960.5830078125, 5103.38330078125, 5101.27880859375, 5327.99267578125, 5585.03369140625, 5575.0615234375, 5463.87744140625, 5393.20751953125, 5259.56201171875, 5409.23095703125, 5779.568359375, 5682.23095703125, 5445.3203125, 5455.1025390625, 5386.396484375, 5319.97314453125, 5679.45361328125, 5581.09716796875, 5520.68798828125], ""mae"": [0.5175845623016357, 0.5022597312927246, 0.5053731799125671, 0.5067623853683472, 0.5073289275169373, 0.5118122100830078, 0.5054290294647217, 0.48540449142456055, 0.5018113851547241, 0.4975912272930145, 0.5019810199737549, 0.48425233364105225, 0.49626079201698303, 0.5090930461883545, 0.5126647353172302, 0.49947473406791687, 0.5031112432479858, 0.4872276782989502, 0.49759578704833984, 0.4971271753311157, 0.503803551197052, 0.5116218328475952, 0.4941752254962921, 0.512580931186676, 0.5095034837722778, 0.5060847401618958, 0.4810650050640106, 0.5000877976417542, 0.5018031597137451, 0.4935544431209564, 0.4951760768890381, 0.4967997968196869, 0.4973451495170593, 0.5005695819854736, 0.5026562809944153, 0.508819043636322], ""root_mean_squared_error"": [1.057795763015747, 1.0443912744522095, 1.0406855344772339, 1.038472056388855, 1.0145299434661865, 1.0530967712402344, 1.0468096733093262, 0.9990183711051941, 1.034810185432434, 0.959865152835846, 1.0017170906066895, 0.9994622468948364, 1.0408697128295898, 1.0355854034423828, 1.0809565782546997, 1.0413562059402466, 1.0454365015029907, 1.0327234268188477, 1.0308374166488647, 1.0359092950820923, 1.0451685190200806, 1.0454285144805908, 1.0260615348815918, 1.015001654624939, 1.0523227453231812, 1.0475696325302124, 0.9962132573127747, 1.0326623916625977, 1.0441036224365234, 0.9082775712013245, 1.0234954357147217, 1.0234127044677734, 1.0267176628112793, 1.0377165079116821, 1.0421456098556519, 1.0470540523529053], ""val_loss"": [0.19297747313976288, 0.19484229385852814, 0.21344077587127686, 0.19713512063026428, 0.2054770141839981, 0.21881738305091858, 0.25862234830856323, 0.20249173045158386, 0.2523801922798157, 0.19978384673595428, 0.19685454666614532, 0.18988586962223053, 0.19961020350456238, 0.20925214886665344, 0.1994672566652298, 0.21535907685756683, 0.2047044336795807, 0.19334402680397034, 0.21061444282531738, 0.19797465205192566, 0.1889464408159256, 0.2104790359735489, 0.2070099413394928, 0.20041261613368988, 0.2224370539188385, 0.21441255509853363, 0.2064647227525711, 0.2087552696466446, 0.2085442841053009, 0.19112929701805115, 0.21197573840618134, 0.2373335212469101, 0.21658474206924438, 0.2071615308523178, 0.19111457467079163, 0.1913331300020218], ""val_mape"": [8159.91796875, 8251.1904296875, 10347.794921875, 8797.5849609375, 7958.25439453125, 11533.9140625, 10272.1298828125, 8218.3203125, 14787.0732421875, 7698.71044921875, 10301.984375, 8574.5869140625, 8509.169921875, 9369.2578125, 7200.79541015625, 7644.85986328125, 7178.0732421875, 7852.01953125, 6467.666015625, 8400.40234375, 7759.30224609375, 11206.3935546875, 9214.54296875, 8554.9365234375, 8708.2744140625, 8110.24169921875, 8200.13671875, 11352.3232421875, 8099.76123046875, 8647.4560546875, 9410.7021484375, 9318.9453125, 9796.5302734375, 7713.28173828125, 7816.4111328125, 7192.5693359375], ""val_mae"": [0.45935025811195374, 0.472189337015152, 0.49604150652885437, 0.46804267168045044, 0.4799157679080963, 0.5131014585494995, 0.5923355221748352, 0.4807034730911255, 0.5695605874061584, 0.47993960976600647, 0.4687163829803467, 0.45941367745399475, 0.4756982624530792, 0.49823036789894104, 0.4742416739463806, 0.4940170347690582, 0.4905799925327301, 0.4613399803638458, 0.5073405504226685, 0.46741241216659546, 0.45657965540885925, 0.49246716499328613, 0.4825592041015625, 0.4735417366027832, 0.5089432001113892, 0.4918935298919678, 0.48213672637939453, 0.49257996678352356, 0.49722230434417725, 0.4587060809135437, 0.4914778172969818, 0.5301861763000488, 0.5151622295379639, 0.4978412687778473, 0.4607948064804077, 0.4628045856952667], ""val_root_mean_squared_error"": [0.748005747795105, 0.7430782914161682, 0.780548095703125, 0.7506744861602783, 0.7622440457344055, 0.7780465483665466, 0.8246392607688904, 0.7552281022071838, 0.832592248916626, 0.7484254837036133, 0.7498013973236084, 0.735778272151947, 0.7486447095870972, 0.7612322568893433, 0.7510932087898254, 0.7783576250076294, 0.7552417516708374, 0.7450656890869141, 0.7620891332626343, 0.7537937164306641, 0.7374033331871033, 0.7736397981643677, 0.7668355107307434, 0.7565085887908936, 0.7919245362281799, 0.7831356525421143, 0.7679681777954102, 0.7669315338134766, 0.7607011795043945, 0.7399471998214722, 0.7723894715309143, 0.8067459464073181, 0.7720730900764465, 0.759287416934967, 0.7380732297897339, 0.7394651174545288]}",MODEL_21mai12-22h06m58s_#LearningRate=0.087653_#Layers=1_#Length=32_#BatchSize=512
