,random_searchs,output_column,patience,sampling_rate,days_in_future,division_perc,epochs,n_layers,drop_out,batch_size,length,learning_rate,evaluation,model,history,model_name
0,1,"['PM 2.5', 'Sulfur Dioxide (p.p.b)']",1,1,1,"(0.6, 0.2, 0.2)",2,1,0.0,64,27,0.011156335917240714,"[4.188400745391846, 91.61421966552734, 4.575355052947998, 9.304004669189453]","{""class_name"": ""Sequential"", ""config"": {""name"": ""sequential"", ""layers"": [{""class_name"": ""InputLayer"", ""config"": {""batch_input_shape"": [null, 27, 6], ""dtype"": ""float32"", ""sparse"": false, ""ragged"": false, ""name"": ""input_1""}}, {""class_name"": ""LSTM"", ""config"": {""name"": ""lstm"", ""trainable"": true, ""dtype"": ""float32"", ""return_sequences"": false, ""return_state"": false, ""go_backwards"": false, ""stateful"": false, ""unroll"": false, ""time_major"": false, ""units"": 14, ""activation"": ""relu"", ""recurrent_activation"": ""sigmoid"", ""use_bias"": true, ""kernel_initializer"": {""class_name"": ""GlorotUniform"", ""config"": {""seed"": null}}, ""recurrent_initializer"": {""class_name"": ""Orthogonal"", ""config"": {""gain"": 1.0, ""seed"": null}}, ""bias_initializer"": {""class_name"": ""Zeros"", ""config"": {}}, ""unit_forget_bias"": true, ""kernel_regularizer"": null, ""recurrent_regularizer"": null, ""bias_regularizer"": null, ""activity_regularizer"": null, ""kernel_constraint"": null, ""recurrent_constraint"": null, ""bias_constraint"": null, ""dropout"": 0.0, ""recurrent_dropout"": 0.0, ""implementation"": 2}}, {""class_name"": ""Dense"", ""config"": {""name"": ""dense"", ""trainable"": true, ""dtype"": ""float32"", ""units"": 1, ""activation"": ""relu"", ""use_bias"": true, ""kernel_initializer"": {""class_name"": ""GlorotUniform"", ""config"": {""seed"": null}}, ""bias_initializer"": {""class_name"": ""Zeros"", ""config"": {}}, ""kernel_regularizer"": null, ""bias_regularizer"": null, ""activity_regularizer"": null, ""kernel_constraint"": null, ""bias_constraint"": null}}]}, ""keras_version"": ""2.4.0"", ""backend"": ""tensorflow""}","{""loss"": [4.309177398681641, 4.309177398681641], ""mape"": [89.70780181884766, 89.70780181884766], ""mae"": [4.687318801879883, 4.687318801879883], ""root_mean_squared_error"": [14.030960083007812, 14.030960083007812], ""val_loss"": [3.6911237239837646, 3.6911237239837646], ""val_mape"": [43676.52734375, 43676.52734375], ""val_mae"": [4.0604658126831055, 4.0604658126831055], ""val_root_mean_squared_error"": [7.564542770385742, 7.564542770385742]}",MODEL_2021mai07-001328_LR=0.011156335917240714_#Layers=1_#LG=27_#BS=64.h5
