,random_searchs,output_column,patience,sampling_rate,days_in_future,division_perc,epochs,save_model_path,save_result_path,columns_to_drop,n_layers,drop_out,batch_size,length,learning_rate,evaluation,model,history,model_name
0,1,['PM 2.5'],1,1,1,"(0.6, 0.2, 0.2)",2,/home/gabriel-gatti/Documents/air_pollution_forecast/models/,/home/gabriel-gatti/Documents/air_pollution_forecast/resultados/,"['Latitude', 'Longitude']",1,0.0,32,14,0.052364352359279304,"[0.25572091341018677, 6861.04296875, 0.5517586469650269, 0.8782721757888794]","{""class_name"": ""Sequential"", ""config"": {""name"": ""sequential"", ""layers"": [{""class_name"": ""InputLayer"", ""config"": {""batch_input_shape"": [null, 14, 8], ""dtype"": ""float32"", ""sparse"": false, ""ragged"": false, ""name"": ""input_1""}}, {""class_name"": ""LSTM"", ""config"": {""name"": ""lstm"", ""trainable"": true, ""dtype"": ""float32"", ""return_sequences"": false, ""return_state"": false, ""go_backwards"": false, ""stateful"": false, ""unroll"": false, ""time_major"": false, ""units"": 7, ""activation"": ""tanh"", ""recurrent_activation"": ""sigmoid"", ""use_bias"": true, ""kernel_initializer"": {""class_name"": ""GlorotUniform"", ""config"": {""seed"": null}}, ""recurrent_initializer"": {""class_name"": ""Orthogonal"", ""config"": {""gain"": 1.0, ""seed"": null}}, ""bias_initializer"": {""class_name"": ""Zeros"", ""config"": {}}, ""unit_forget_bias"": true, ""kernel_regularizer"": null, ""recurrent_regularizer"": null, ""bias_regularizer"": null, ""activity_regularizer"": null, ""kernel_constraint"": null, ""recurrent_constraint"": null, ""bias_constraint"": null, ""dropout"": 0.0, ""recurrent_dropout"": 0.0, ""implementation"": 2}}, {""class_name"": ""Dense"", ""config"": {""name"": ""dense"", ""trainable"": true, ""dtype"": ""float32"", ""units"": 1, ""activation"": ""tanh"", ""use_bias"": true, ""kernel_initializer"": {""class_name"": ""GlorotUniform"", ""config"": {""seed"": null}}, ""bias_initializer"": {""class_name"": ""Zeros"", ""config"": {}}, ""kernel_regularizer"": null, ""bias_regularizer"": null, ""activity_regularizer"": null, ""kernel_constraint"": null, ""bias_constraint"": null}}]}, ""keras_version"": ""2.4.0"", ""backend"": ""tensorflow""}","{""loss"": [0.21067939698696136, 0.21245771646499634], ""mape"": [4625.6484375, 4573.5380859375], ""mae"": [0.4725995659828186, 0.4751541018486023], ""root_mean_squared_error"": [0.9844067692756653, 0.9864349365234375], ""val_loss"": [0.19257421791553497, 0.18742221593856812], ""val_mape"": [4246.30810546875, 5441.64599609375], ""val_mae"": [0.4717741310596466, 0.45794129371643066], ""val_root_mean_squared_error"": [0.7530402541160583, 0.7473108768463135]}",MODEL_21May12-20h04m24s_#LearningRate=0.052364_#Layers=1_#Length=14_#BatchSize=32
